gender,age_from,age_to,family,cnt,age,nrep,agegroup,deathrate,contacts_mean,family_factor,portion
m,36,36,verheiratet_lp,1021.0,36,1,30,0.0009,14.14,0,1.2298357971666149e-05
m,36,36,verwitwet,408.0,36,1,30,0.0009,14.14,0,4.914525026875405e-06
m,36,36,verwitwet_lp,27.0,36,1,30,0.0009,14.14,0,3.2522592089616655e-07
m,37,37,geschieden,26885.0,37,1,30,0.0009,14.14,0,0.0003238406993812384
m,37,37,geschieden_lp,329.0,37,1,30,0.0009,14.14,0,3.962938073142177e-06
m,37,37,ledig,250172.0,37,1,30,0.0009,14.14,0,0.003013422928979103
m,37,37,verheiratet,255149.0,37,1,30,0.0009,14.14,1,0.003073372907064296
m,37,37,verheiratet_lp,1126.0,37,1,30,0.0009,14.14,0,1.3563125441817909e-05
m,37,37,verwitwet,471.0,37,1,30,0.0009,14.14,0,5.6733855089664605e-06
m,37,37,verwitwet_lp,31.0,37,1,30,0.0009,14.14,0,3.734075388067097e-07
m,38,38,geschieden,29857.0,38,1,30,0.001,14.14,0,0.000359639641488772
m,38,38,geschieden_lp,345.0,38,1,30,0.001,14.14,0,4.15566454478435e-06
m,38,38,ledig,236554.0,38,1,30,0.001,14.14,0,0.0028493886108026585
m,38,38,verheiratet,266877.0,38,1,30,0.001,14.14,1,0.0032146414107780087
m,38,38,verheiratet_lp,1205.0,38,1,30,0.001,14.14,0,1.4514712395551137e-05
m,38,38,verwitwet,569.0,38,1,30,0.001,14.14,0,6.853835147774768e-06
m,38,38,verwitwet_lp,33.0,38,1,30,0.001,14.14,0,3.974983477619813e-07
m,39,39,geschieden,31941.0,39,1,30,0.0011,14.14,0,0.000384742264420165
m,39,39,geschieden_lp,352.0,39,1,30,0.0011,14.14,0,4.239982376127801e-06
m,39,39,ledig,210195.0,39,1,30,0.0011,14.14,0,0.0025318837941766563
m,39,39,verheiratet,264412.0,39,1,30,0.0011,14.14,1,0.0031849494887406364
m,39,39,verheiratet_lp,1289.0,39,1,30,0.0011,14.14,0,1.5526526371672544e-05
m,39,39,verwitwet,637.0,39,1,30,0.0011,14.14,0,7.672922652254003e-06
m,39,39,verwitwet_lp,41.0,39,1,30,0.0011,14.14,0,4.938615835830677e-07
m,40,40,geschieden,34790.0,40,1,40,0.0013,13.83,0,0.00041905962177694937
m,40,40,geschieden_lp,365.0,40,1,40,0.0013,13.83,0,4.396572634337066e-06
m,40,40,ledig,195620.0,40,1,40,0.0013,13.83,0,0.002356322023915115
m,40,40,verheiratet,268978.0,40,1,40,0.0013,13.83,1,0.0032399488055855213
m,40,40,verheiratet_lp,1282.0,40,1,40,0.0013,13.83,0,1.544220854032909e-05
m,40,40,verwitwet,778.0,40,1,40,0.0013,13.83,0,9.37132468360065e-06
m,40,40,verwitwet_lp,34.0,40,1,40,0.0013,13.83,0,4.095437522396171e-07
m,41,41,geschieden,37740.0,41,1,40,0.0013,13.83,0,0.000454593564985975
m,41,41,geschieden_lp,316.0,41,1,40,0.0013,13.83,0,3.806347814932912e-06
m,41,41,ledig,183745.0,41,1,40,0.0013,13.83,0,0.0022132828457431895
m,41,41,verheiratet,273425.0,41,1,40,0.0013,13.83,1,0.003293514719297568
m,41,41,verheiratet_lp,1316.0,41,1,40,0.0013,13.83,0,1.585175229256871e-05
m,41,41,verwitwet,828.0,41,1,40,0.0013,13.83,0,9.97359490748244e-06
m,41,41,verwitwet_lp,39.0,41,1,40,0.0013,13.83,0,4.697707746277961e-07
m,42,42,geschieden,39848.0,42,1,40,0.0015,13.83,0,0.00047998527762483127
m,42,42,geschieden_lp,311.0,42,1,40,0.0015,13.83,0,3.746120792544733e-06
m,42,42,ledig,168571.0,42,1,40,0.0015,13.83,0,0.002030505878199544
m,42,42,verheiratet,275131.0,42,1,40,0.0015,13.83,1,0.0033140641793364145
m,42,42,verheiratet_lp,1333.0,42,1,40,0.0015,13.83,0,1.605652416868852e-05
m,42,42,verwitwet,953.0,42,1,40,0.0015,13.83,0,1.1479270467186916e-05
m,42,42,verwitwet_lp,48.0,42,1,40,0.0015,13.83,0,5.781794149265183e-07
m,43,43,geschieden,41762.0,43,1,40,0.0016,13.83,0,0.0005030401817950261
m,43,43,geschieden_lp,310.0,43,1,40,0.0016,13.83,0,3.7340753880670973e-06
m,43,43,ledig,156753.0,43,1,40,0.0016,13.83,0,0.001888153288082844
m,43,43,verheiratet,273618.0,43,1,40,0.0016,13.83,1,0.0032958394823617517
m,43,43,verheiratet_lp,1164.0,43,1,40,0.0016,13.83,0,1.4020850811968068e-05
m,43,43,verwitwet,1059.0,43,1,40,0.0016,13.83,0,1.2756083341816309e-05
m,43,43,verwitwet_lp,32.0,43,1,40,0.0016,13.83,0,3.854529432843455e-07
m,44,44,geschieden,45214.0,44,1,40,0.0018,13.83,0,0.000544620918051825
m,44,44,geschieden_lp,285.0,44,1,40,0.0018,13.83,0,3.432940276126202e-06
m,44,44,ledig,150736.0,44,1,40,0.0018,13.83,0,0.0018156760893409095
m,44,44,verheiratet,280093.0,44,1,40,0.0018,13.83,1,0.0033738334763544434
m,44,44,verheiratet_lp,1190.0,44,1,40,0.0018,13.83,0,1.4334031328386598e-05
m,44,44,verwitwet,1254.0,44,1,40,0.0018,13.83,0,1.510493721495529e-05
m,44,44,verwitwet_lp,37.0,44,1,40,0.0018,13.83,0,4.456799656725245e-07
m,45,45,geschieden,47646.0,45,1,40,0.002,13.83,0,0.0005739153417414352
m,45,45,geschieden_lp,256.0,45,1,40,0.002,13.83,0,3.083623546274764e-06
m,45,45,ledig,144769.0,45,1,40,0.002,13.83,0,0.0017438011608228567
m,45,45,verheiratet,286054.0,45,1,40,0.002,13.83,1,0.0034456361324456306
m,45,45,verheiratet_lp,1187.0,45,1,40,0.002,13.83,0,1.4297895114953691e-05
m,45,45,verwitwet,1398.0,45,1,40,0.002,13.83,0,1.6839475459734845e-05
m,45,45,verwitwet_lp,35.0,45,1,40,0.002,13.83,0,4.215891567172529e-07
m,46,46,geschieden,55723.0,46,1,40,0.0022,13.83,0,0.0006712060737072995
m,46,46,geschieden_lp,300.0,46,1,40,0.0022,13.83,0,3.613621343290739e-06
m,46,46,ledig,151477.0,46,1,40,0.0022,13.83,0,0.0018246017340588377
m,46,46,verheiratet,311844.0,46,1,40,0.0022,13.83,1,0.0037562871139238574
m,46,46,verheiratet_lp,1244.0,46,1,40,0.0022,13.83,0,1.4984483170178931e-05
m,46,46,verwitwet,1756.0,46,1,40,0.0022,13.83,0,2.115173026272846e-05
m,46,46,verwitwet_lp,54.0,46,1,40,0.0022,13.83,0,6.504518417923331e-07
m,47,47,geschieden,64479.0,47,1,40,0.0025,13.83,0,0.0007766756353134786
m,47,47,geschieden_lp,294.0,47,1,40,0.0025,13.83,0,3.5413489164249245e-06
m,47,47,ledig,161005.0,47,1,40,0.0025,13.83,0,0.0019393703479217515
m,47,47,verheiratet,344689.0,47,1,40,0.0025,13.83,1,0.004151918423991805
m,47,47,verheiratet_lp,1491.0,47,1,40,0.0025,13.83,0,1.7959698076154975e-05
m,47,47,verwitwet,2294.0,47,1,40,0.0025,13.83,0,2.763215787169652e-05
m,47,47,verwitwet_lp,56.0,47,1,40,0.0025,13.83,0,6.745426507476046e-07
m,48,48,geschieden,70070.0,48,1,40,0.0028,13.83,0,0.0008440214917479404
m,48,48,geschieden_lp,280.0,48,1,40,0.0028,13.83,0,3.3727132537380232e-06
m,48,48,ledig,161222.0,48,1,40,0.0028,13.83,0,0.0019419842006933984
m,48,48,verheiratet,358833.0,48,1,40,0.0028,13.83,1,0.004322288624923486
m,48,48,verheiratet_lp,1574.0,48,1,40,0.0028,13.83,0,1.8959466647798744e-05
m,48,48,verwitwet,2745.0,48,1,40,0.0028,13.83,0,3.3064635291110266e-05
m,48,48,verwitwet_lp,59.0,48,1,40,0.0028,13.83,0,7.106788641805121e-07
m,49,49,geschieden,79337.0,49,1,40,0.0031,13.83,0,0.0009556462550421912
m,49,49,geschieden_lp,305.0,49,1,40,0.0031,13.83,0,3.6738483656789184e-06
m,49,49,ledig,165226.0,49,1,40,0.0031,13.83,0,0.001990214000221852
m,49,49,verheiratet,389504.0,49,1,40,0.0031,13.83,1,0.004691733225657054
m,49,49,verheiratet_lp,1692.0,49,1,40,0.0031,13.83,0,2.0380824376159768e-05
m,49,49,verwitwet,3254.0,49,1,40,0.0031,13.83,0,3.9195746170226884e-05
m,49,49,verwitwet_lp,65.0,49,1,40,0.0031,13.83,0,7.829512910463269e-07
m,50,50,geschieden,86410.0,50,1,50,0.0035,12.3,0,0.0010408434009125092
m,50,50,geschieden_lp,321.0,50,1,50,0.0035,12.3,0,3.866574837321091e-06
m,50,50,ledig,166538.0,50,1,50,0.0035,12.3,0,0.0020060175708965103
m,50,50,verheiratet,409469.0,50,1,50,0.0035,12.3,1,0.004932219726053053
m,50,50,verheiratet_lp,1796.0,50,1,50,0.0035,12.3,0,2.163354644183389e-05
m,50,50,verwitwet,3894.0,50,1,50,0.0035,12.3,0,4.6904805035913796e-05
m,50,50,verwitwet_lp,76.0,50,1,50,0.0035,12.3,0,9.154507403003206e-07
m,51,51,geschieden,92025.0,51,1,50,0.0039,12.3,0,0.0011084783470544342
m,51,51,geschieden_lp,284.0,51,1,50,0.0039,12.3,0,3.4208948716485666e-06
m,51,51,ledig,161874.0,51,1,50,0.0039,12.3,0,0.001949837804412817
m,51,51,verheiratet,423622.0,51,1,50,0.0039,12.3,1,0.005102698335625031
m,51,51,verheiratet_lp,1736.0,51,1,50,0.0039,12.3,0,2.0910822173175744e-05
m,51,51,verwitwet,4599.0,51,1,50,0.0039,12.3,0,5.539681519264703e-05
m,51,51,verwitwet_lp,88.0,51,1,50,0.0039,12.3,0,1.0599955940319502e-06
m,52,52,geschieden,97977.0,52,1,50,0.0044,12.3,0,0.0011801725945053225
m,52,52,geschieden_lp,270.0,52,1,50,0.0044,12.3,0,3.2522592089616653e-06
m,52,52,ledig,156146.0,52,1,50,0.0044,12.3,0,0.0018808417275649192
m,52,52,verheiratet,439650.0,52,1,50,0.0044,12.3,1,0.0052957620785925785
m,52,52,verheiratet_lp,1798.0,52,1,50,0.0044,12.3,0,2.1657637250789165e-05
m,52,52,verwitwet,5376.0,52,1,50,0.0044,12.3,0,6.475609447177005e-05
m,52,52,verwitwet_lp,75.0,52,1,50,0.0044,12.3,0,9.034053358226848e-07
m,53,53,geschieden,101043.0,53,1,50,0.005,12.3,0,0.001217103804633754
m,53,53,geschieden_lp,249.0,53,1,50,0.005,12.3,0,2.9993057149313136e-06
m,53,53,ledig,147641.0,53,1,50,0.005,12.3,0,0.0017783955624826268
m,53,53,verheiratet,446348.0,53,1,50,0.005,12.3,1,0.005376442197783783
m,53,53,verheiratet_lp,1754.0,53,1,50,0.005,12.3,0,2.112763945377319e-05
m,53,53,verwitwet,5977.0,53,1,50,0.005,12.3,0,7.199538256282916e-05
m,53,53,verwitwet_lp,96.0,53,1,50,0.005,12.3,0,1.1563588298530366e-06
m,54,54,geschieden,105600.0,54,1,50,0.0056,12.3,0,0.0012719947128383403
m,54,54,geschieden_lp,243.0,54,1,50,0.0056,12.3,0,2.9270332880654987e-06
m,54,54,ledig,141320.0,54,1,50,0.0056,12.3,0,0.0017022565607794909
m,54,54,verheiratet,457172.0,54,1,50,0.0056,12.3,1,0.0055068216558497125
m,54,54,verheiratet_lp,1666.0,54,1,50,0.0056,12.3,0,2.006764385974124e-05
m,54,54,verwitwet,7008.0,54,1,50,0.0056,12.3,0,8.441419457927166e-05
m,54,54,verwitwet_lp,81.0,54,1,50,0.0056,12.3,0,9.756777626884996e-07
m,55,55,geschieden,105455.0,55,1,50,0.0061,12.3,0,0.001270248129189083
m,55,55,geschieden_lp,223.0,55,1,50,0.0061,12.3,0,2.686125198512783e-06
m,55,55,ledig,130060.0,55,1,50,0.0061,12.3,0,0.0015666253063613118
m,55,55,verheiratet,458815.0,55,1,50,0.0061,12.3,1,0.005526612255406469
m,55,55,verheiratet_lp,1522.0,55,1,50,0.0061,12.3,0,1.8333105614961684e-05
m,55,55,verwitwet,7808.0,55,1,50,0.0061,12.3,0,9.405051816138031e-05
m,55,55,verwitwet_lp,94.0,55,1,50,0.0061,12.3,0,1.132268020897765e-06
m,56,56,geschieden,102351.0,56,1,50,0.0068,12.3,0,0.0012328591936905016
m,56,56,geschieden_lp,183.0,56,1,50,0.0068,12.3,0,2.204309019407351e-06
m,56,56,ledig,117650.0,56,1,50,0.0068,12.3,0,0.0014171418367938515
m,56,56,verheiratet,447174.0,56,1,50,0.0068,12.3,1,0.00538639170188231
m,56,56,verheiratet_lp,1374.0,56,1,50,0.0068,12.3,0,1.6550385752271586e-05
m,56,56,verwitwet,8716.0,56,1,50,0.0068,12.3,0,0.00010498774542707361
m,56,56,verwitwet_lp,91.0,56,1,50,0.0068,12.3,0,1.0961318074648577e-06
m,57,57,geschieden,100566.0,57,1,50,0.0075,12.3,0,0.0012113581466979217
m,57,57,geschieden_lp,179.0,57,1,50,0.0075,12.3,0,2.156127401496808e-06
m,57,57,ledig,108100.0,57,1,50,0.0075,12.3,0,0.0013021082240324297
m,57,57,verheiratet,442752.0,57,1,50,0.0075,12.3,1,0.005333126923282205
m,57,57,verheiratet_lp,1362.0,57,1,50,0.0075,12.3,0,1.6405840898539958e-05
m,57,57,verwitwet,9604.0,57,1,50,0.0075,12.3,0,0.0001156840646032142
m,57,57,verwitwet_lp,81.0,57,1,50,0.0075,12.3,0,9.756777626884996e-07
m,58,58,geschieden,95082.0,58,1,50,0.0084,12.3,0,0.001145301148542567
m,58,58,geschieden_lp,145.0,58,1,50,0.0084,12.3,0,1.7465836492571906e-06
m,58,58,ledig,97755.0,58,1,50,0.0084,12.3,0,0.0011774985147112874
m,58,58,verheiratet,432390.0,58,1,50,0.0084,12.3,1,0.005208312442084942
m,58,58,verheiratet_lp,1145.0,58,1,50,0.0084,12.3,0,1.3791988126892988e-05
m,58,58,verwitwet,10469.0,58,1,50,0.0084,12.3,0,0.00012610333947636916
m,58,58,verwitwet_lp,96.0,58,1,50,0.0084,12.3,0,1.1563588298530366e-06
m,59,59,geschieden,91205.0,59,1,50,0.0093,12.3,0,0.0010986011153827728
m,59,59,geschieden_lp,123.0,59,1,50,0.0093,12.3,0,1.481584750749203e-06
m,59,59,ledig,87932.0,59,1,50,0.0093,12.3,0,0.001059176506527471
m,59,59,verheiratet,424675.0,59,1,50,0.0093,12.3,1,0.005115382146539982
m,59,59,verheiratet_lp,1000.0,59,1,50,0.0093,12.3,0,1.2045404477635798e-05
m,59,59,verwitwet,11437.0,59,1,50,0.0093,12.3,0,0.00013776329101072062
m,59,59,verwitwet_lp,60.0,59,1,50,0.0093,12.3,0,7.227242686581478e-07
m,60,60,geschieden,83303.0,60,1,60,0.01,9.21,0,0.0010034183292004948
m,60,60,geschieden_lp,111.0,60,1,60,0.01,9.21,0,1.3370398970175735e-06
m,60,60,ledig,77425.0,60,1,60,0.01,9.21,0,0.0009326154416809516
m,60,60,verheiratet,404975.0,60,1,60,0.01,9.21,1,0.004878087678330557
m,60,60,verheiratet_lp,871.0,60,1,60,0.01,9.21,0,1.0491547300020779e-05
m,60,60,verwitwet,11930.0,60,1,60,0.01,9.21,0,0.00014370167541819507
m,60,60,verwitwet_lp,74.0,60,1,60,0.01,9.21,0,8.91359931345049e-07
m,61,61,geschieden,78904.0,61,1,60,0.011000000000000001,9.21,0,0.000950430594903375
m,61,61,geschieden_lp,88.0,61,1,60,0.011000000000000001,9.21,0,1.0599955940319502e-06
m,61,61,ledig,69604.0,61,1,60,0.011000000000000001,9.21,0,0.000838408333261362
m,61,61,verheiratet,398422.0,61,1,60,0.011000000000000001,9.21,1,0.00479915414278861
m,61,61,verheiratet_lp,782.0,61,1,60,0.011000000000000001,9.21,0,9.419506301511193e-06
m,61,61,verwitwet,13085.0,61,1,60,0.011000000000000001,9.21,0,0.0001576141175898644
m,61,61,verwitwet_lp,64.0,61,1,60,0.011000000000000001,9.21,0,7.70905886568691e-07
m,62,62,geschieden,73401.0,62,1,60,0.0121,9.21,0,0.0008841447340629452
m,62,62,geschieden_lp,76.0,62,1,60,0.0121,9.21,0,9.154507403003206e-07
m,62,62,ledig,62353.0,62,1,60,0.0121,9.21,0,0.0007510671053940249
m,62,62,verheiratet,389690.0,62,1,60,0.0121,9.21,1,0.004693973670889894
m,62,62,verheiratet_lp,742.0,62,1,60,0.0121,9.21,0,8.937690122405761e-06
m,62,62,verwitwet,14005.0,62,1,60,0.0121,9.21,0,0.00016869588970928935
m,62,62,verwitwet_lp,78.0,62,1,60,0.0121,9.21,0,9.395415492555922e-07
m,63,63,geschieden,67624.0,63,1,60,0.0131,9.21,0,0.0008145584323956431
m,63,63,geschieden_lp,55.0,63,1,60,0.0131,9.21,0,6.624972462699689e-07
m,63,63,ledig,55622.0,63,1,60,0.0131,9.21,0,0.0006699894878550583
m,63,63,verheiratet,377850.0,63,1,60,0.0131,9.21,1,0.004551356081874686
m,63,63,verheiratet_lp,655.0,63,1,60,0.0131,9.21,0,7.889739932851447e-06
m,63,63,verwitwet,15076.0,63,1,60,0.0131,9.21,0,0.00018159651790483728
m,63,63,verwitwet_lp,66.0,63,1,60,0.0131,9.21,0,7.949966955239626e-07
m,64,64,geschieden,63282.0,64,1,60,0.0143,9.21,0,0.0007622572861537485
m,64,64,geschieden_lp,66.0,64,1,60,0.0143,9.21,0,7.949966955239626e-07
m,64,64,ledig,49718.0,64,1,60,0.0143,9.21,0,0.0005988734198190966
m,64,64,verheiratet,368727.0,64,1,60,0.0143,9.21,1,0.004441465856825214
m,64,64,verheiratet_lp,603.0,64,1,60,0.0143,9.21,0,7.263378900014386e-06
m,64,64,verwitwet,16337.0,64,1,60,0.0143,9.21,0,0.00019678577295113603
m,64,64,verwitwet_lp,61.0,64,1,60,0.0143,9.21,0,7.347696731357837e-07
m,65,65,geschieden,58407.0,65,1,60,0.0154,9.21,0,0.0007035359393252741
m,65,65,geschieden_lp,60.0,65,1,60,0.0154,9.21,0,7.227242686581478e-07
m,65,65,ledig,44199.0,65,1,60,0.0154,9.21,0,0.0005323948325070246
m,65,65,verheiratet,356120.0,65,1,60,0.0154,9.21,1,0.00428960944257566
m,65,65,verheiratet_lp,568.0,65,1,60,0.0154,9.21,0,6.841789743297133e-06
m,65,65,verwitwet,17006.0,65,1,60,0.0154,9.21,0,0.00020484414854667437
m,65,65,verwitwet_lp,59.0,65,1,60,0.0154,9.21,0,7.106788641805121e-07
m,66,66,geschieden,55031.0,66,1,60,0.0163,9.21,0,0.0006628706538087755
m,66,66,geschieden_lp,35.0,66,1,60,0.0163,9.21,0,4.215891567172529e-07
m,66,66,ledig,40223.0,66,1,60,0.0163,9.21,0,0.00048450230430394466
m,66,66,verheiratet,356438.0,66,1,60,0.0163,9.21,1,0.004293439881199549
m,66,66,verheiratet_lp,556.0,66,1,60,0.0163,9.21,0,6.6972448895655035e-06
m,66,66,verwitwet,18727.0,66,1,60,0.0163,9.21,0,0.00022557428965268558
m,66,66,verwitwet_lp,67.0,66,1,60,0.0163,9.21,0,8.070421000015985e-07
m,67,67,geschieden,51438.0,67,1,60,0.018000000000000002,9.21,0,0.0006195915155206302
m,67,67,geschieden_lp,45.0,67,1,60,0.018000000000000002,9.21,0,5.420432014936109e-07
m,67,67,ledig,36133.0,67,1,60,0.018000000000000002,9.21,0,0.00043523659999041426
m,67,67,verheiratet,349006.0,67,1,60,0.018000000000000002,9.21,1,0.004203918435121759
m,67,67,verheiratet_lp,524.0,67,1,60,0.018000000000000002,9.21,0,6.311791946281158e-06
m,67,67,verwitwet,19878.0,67,1,60,0.018000000000000002,9.21,0,0.0002394385502064444
m,67,67,verwitwet_lp,59.0,67,1,60,0.018000000000000002,9.21,0,7.106788641805121e-07
m,68,68,geschieden,48419.0,68,1,60,0.0187,9.21,0,0.0005832264394026477
m,68,68,geschieden_lp,38.0,68,1,60,0.0187,9.21,0,4.577253701501603e-07
m,68,68,ledig,33478.0,68,1,60,0.0187,9.21,0,0.00040325605110229124
m,68,68,verheiratet,348188.0,68,1,60,0.0187,9.21,1,0.004194065294259053
m,68,68,verheiratet_lp,498.0,68,1,60,0.0187,9.21,0,5.998611429862627e-06
m,68,68,verwitwet,22175.0,68,1,60,0.0187,9.21,0,0.0002671068442915738
m,68,68,verwitwet_lp,77.0,68,1,60,0.0187,9.21,0,9.274961447779564e-07
m,69,69,geschieden,44537.0,69,1,60,0.0206,9.21,0,0.0005364661792204655
m,69,69,geschieden_lp,36.0,69,1,60,0.0206,9.21,0,4.336345611948887e-07
m,69,69,ledig,29205.0,69,1,60,0.0206,9.21,0,0.00035178603776935344
m,69,69,verheiratet,336751.0,69,1,60,0.0206,9.21,1,0.0040563020032483325
m,69,69,verheiratet_lp,478.0,69,1,60,0.0206,9.21,0,5.757703340309911e-06
m,69,69,verwitwet,23134.0,69,1,60,0.0206,9.21,0,0.00027865838718562654
m,69,69,verwitwet_lp,41.0,69,1,60,0.0206,9.21,0,4.938615835830677e-07
m,70,70,geschieden,39203.0,70,1,70,0.0224,6.89,0,0.00047221599173675614
m,70,70,geschieden_lp,25.0,70,1,70,0.0224,6.89,0,3.0113511194089495e-07
m,70,70,ledig,24557.0,70,1,70,0.0224,6.89,0,0.0002957989977573023
m,70,70,verheiratet,305803.0,70,1,70,0.0224,6.89,1,0.0036835208254744596
m,70,70,verheiratet_lp,384.0,70,1,70,0.0224,6.89,0,4.6254353194121464e-06
m,70,70,verwitwet,22788.0,70,1,70,0.0224,6.89,0,0.00027449067723636455
m,70,70,verwitwet_lp,71.0,70,1,70,0.0224,6.89,0,8.552237179121417e-07
m,71,71,geschieden,34629.0,71,1,70,0.0244,6.89,0,0.00041712031165605
m,71,71,geschieden_lp,24.0,71,1,70,0.0244,6.89,0,2.8908970746325915e-07
m,71,71,ledig,20860.0,71,1,70,0.0244,6.89,0,0.00025126713740348275
m,71,71,verheiratet,283472.0,71,1,70,0.0244,6.89,1,0.0034145348980843745
m,71,71,verheiratet_lp,354.0,71,1,70,0.0244,6.89,0,4.264073185083072e-06
m,71,71,verwitwet,23173.0,71,1,70,0.0244,6.89,0,0.0002791281579602543
m,71,71,verwitwet_lp,43.0,71,1,70,0.0244,6.89,0,5.179523925383393e-07
m,72,72,geschieden,28517.0,72,1,70,0.0261,6.89,0,0.00034349879948874005
m,72,72,geschieden_lp,19.0,72,1,70,0.0261,6.89,0,2.2886268507508015e-07
m,72,72,ledig,17336.0,72,1,70,0.0261,6.89,0,0.00020881913202429417
m,72,72,verheiratet,241800.0,72,1,70,0.0261,6.89,1,0.0029125788026923356
m,72,72,verheiratet_lp,348.0,72,1,70,0.0261,6.89,0,4.191800758217258e-06
m,72,72,verwitwet,21764.0,72,1,70,0.0261,6.89,0,0.0002621561830512655
m,72,72,verwitwet_lp,71.0,72,1,70,0.0261,6.89,0,8.552237179121417e-07
m,73,73,geschieden,23367.0,73,1,70,0.0283,6.89,0,0.00028146496642891567
m,73,73,geschieden_lp,19.0,73,1,70,0.0283,6.89,0,2.2886268507508015e-07
m,73,73,ledig,14257.0,73,1,70,0.0283,6.89,0,0.00017173133163765356
m,73,73,verheiratet,206164.0,73,1,70,0.0283,6.89,1,0.0024833287687273066
m,73,73,verheiratet_lp,334.0,73,1,70,0.0283,6.89,0,4.023165095530356e-06
m,73,73,verwitwet,20839.0,73,1,70,0.0283,6.89,0,0.00025101418390945237
m,73,73,verwitwet_lp,76.0,73,1,70,0.0283,6.89,0,9.154507403003206e-07
m,74,74,geschieden,28783.0,74,1,70,0.0309,6.89,0,0.0003467028770797912
m,74,74,geschieden_lp,21.0,74,1,70,0.0309,6.89,0,2.5295349403035175e-07
m,74,74,ledig,17641.0,74,1,70,0.0309,6.89,0,0.00021249298038997311
m,74,74,verheiratet,272677.0,74,1,70,0.0309,6.89,1,0.003284504756748296
m,74,74,verheiratet_lp,485.0,74,1,70,0.0309,6.89,0,5.842021171653361e-06
m,74,74,verwitwet,29885.0,74,1,70,0.0309,6.89,0,0.0003599769128141458
m,74,74,verwitwet_lp,97.0,74,1,70,0.0309,6.89,0,1.1684042343306724e-06
m,75,75,geschieden,27316.0,75,1,70,0.034,6.89,0,0.0003290322687110994
m,75,75,geschieden_lp,20.0,75,1,70,0.034,6.89,0,2.4090808955271595e-07
m,75,75,ledig,17083.0,75,1,70,0.034,6.89,0,0.00020577164469145231
m,75,75,verheiratet,270571.0,75,1,70,0.034,6.89,1,0.0032591371349183955
m,75,75,verheiratet_lp,372.0,75,1,70,0.034,6.89,0,4.480890465680517e-06
m,75,75,verwitwet,33035.0,75,1,70,0.034,6.89,0,0.00039791993691869854
m,75,75,verwitwet_lp,71.0,75,1,70,0.034,6.89,0,8.552237179121417e-07
m,76,76,geschieden,24506.0,76,1,70,0.0376,6.89,0,0.00029518468212894283
m,76,76,geschieden_lp,18.0,76,1,70,0.0376,6.89,0,2.1681728059744435e-07
m,76,76,ledig,15860.0,76,1,70,0.0376,6.89,0,0.00019104011501530375
m,76,76,verheiratet,254563.0,76,1,70,0.0376,6.89,1,0.0030663143000404015
m,76,76,verheiratet_lp,314.0,76,1,70,0.0376,6.89,0,3.7822570059776403e-06
m,76,76,verwitwet,34455.0,76,1,70,0.0376,6.89,0,0.0004150244112769414
m,76,76,verwitwet_lp,66.0,76,1,70,0.0376,6.89,0,7.949966955239626e-07
m,77,77,geschieden,26639.0,77,1,70,0.0413,6.89,0,0.00032087752987974003
m,77,77,geschieden_lp,26.0,77,1,70,0.0413,6.89,0,3.1318051641853075e-07
m,77,77,ledig,18054.0,77,1,70,0.0413,6.89,0,0.0002174677324392367
m,77,77,verheiratet,296723.0,77,1,70,0.0413,6.89,1,0.0035741485528175266
m,77,77,verheiratet_lp,391.0,77,1,70,0.0413,6.89,0,4.7097531507555965e-06
m,77,77,verwitwet,44552.0,77,1,70,0.0413,6.89,0,0.0005366468602876301
m,77,77,verwitwet_lp,86.0,77,1,70,0.0413,6.89,0,1.0359047850766785e-06
m,78,78,geschieden,24254.0,78,1,70,0.0462,6.89,0,0.0002921492402005786
m,78,78,geschieden_lp,15.0,78,1,70,0.0462,6.89,0,1.8068106716453695e-07
m,78,78,ledig,17439.0,78,1,70,0.0462,6.89,0,0.00021005980868549066
m,78,78,verheiratet,298181.0,78,1,70,0.0462,6.89,1,0.00359171075254592
m,78,78,verheiratet_lp,314.0,78,1,70,0.0462,6.89,0,3.7822570059776403e-06
m,78,78,verwitwet,50213.0,78,1,70,0.0462,6.89,0,0.0006048358950355263
m,78,78,verwitwet_lp,83.0,78,1,70,0.0462,6.89,0,9.997685716437713e-07
m,79,79,geschieden,21708.0,79,1,70,0.0523,6.89,0,0.00026148164040051787
m,79,79,geschieden_lp,12.0,79,1,70,0.0523,6.89,0,1.4454485373162958e-07
m,79,79,ledig,15329.0,79,1,70,0.0523,6.89,0,0.00018464400523767914
m,79,79,verheiratet,279963.0,79,1,70,0.0523,6.89,1,0.003372267573772351
m,79,79,verheiratet_lp,233.0,79,1,70,0.0523,6.89,0,2.8065792432891408e-06
m,79,79,verwitwet,51092.0,79,1,70,0.0523,6.89,0,0.0006154238055713681
m,79,79,verwitwet_lp,54.0,79,1,70,0.0523,6.89,0,6.504518417923331e-07
m,80,80,geschieden,17609.0,80,1,70,0.0586,6.89,0,0.00021210752744668876
m,80,80,geschieden_lp,6.0,80,1,70,0.0586,6.89,0,7.227242686581479e-08
m,80,80,ledig,12715.0,80,1,70,0.0586,6.89,0,0.00015315731793313916
m,80,80,verheiratet,245511.0,80,1,70,0.0586,6.89,1,0.002957279298708842
m,80,80,verheiratet_lp,190.0,80,1,70,0.0586,6.89,0,2.2886268507508013e-06
m,80,80,verwitwet,50030.0,80,1,70,0.0586,6.89,0,0.0006026315860161189
